"id","name","bn_name","code","hrms_code","city","phone","email","routing_no","address","recommended_manpower","description","parent_id","type","created_at","updated_at"
948,"Jobbarganj Bazar Branch, Jamalpur","জব্বারগঞ্জ বাজার শাখা, জামালপুর","5228","BR843",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:13:41"
949,"Jagannathganj Ghat Branch, Jamalpur","জগন্নাথগঞ্জ ঘাট শাখা, জামালপুর","5216","BR844",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:13:57"
950,"Jamalpur Branch, Jamalpur","জামালপুর শাখা, জামালপুর","5201","BR845",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:14:03"
951,"Mahmudpur Bazar Branch, Jamalpur","মাহমুদপুর বাজার শাখা, জামালপুর","5226","BR846",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:14:09"
952,"Melandah Branch, Jamalpur","মেলান্দহ শাখা, জামালপুর","5208","BR847",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:14:33"
953,"Milon Bazar Branch, Jamalpur","মিলন বাজার শাখা, জামালপুর","5225","BR848",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:14:39"
954,"Malamganj Bazar Branch, Jamalpur","মলমগঞ্জ বাজার শাখা, জামালপুর","5221","BR849",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:14:46"
956,"Nandina Branch, Jamalpur","নান্দিনা শাখা, জামালপুর","5202","BR851",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:15:04"
955,"Madarganj Branch, Jamalpur","মাদারগঞ্জ শাখা, জামালপুর","5209","BR850",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:15:14"
937,"Trishal Branch, Mymensingh (South)","ত্রিশাল শাখা, ময়মনসিংহ(দঃ)","4715","BR832",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:19:59"
935,"Seedstore Bazar Branch, Mymensingh (South)","সীডষ্টোর বাজার শাখা, ময়মনসিংহ(দঃ)","4710","BR830",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:20:17"
934,"Fulbaria Branch, Mymensingh (South)","ফুলবাড়ীয়া শাখা, ময়মনসিংহ(দঃ)","4711","BR829",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:20:36"
933,"Mymensingh Branch, Mymensingh (South)","ময়মনসিংহ শাখা, ময়মনসিংহ(দঃ)","4701","BR828",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:21:02"
932,"Muktagacha Branch, Mymensingh (South)","মুক্তাগাছা শাখা, ময়মনসিংহ(দঃ)","4718","BR827",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:21:13"
931,"Kashiganj Bazar (Trishal) Branch, Mymensingh (South)","কাশিগঞ্জ বাজার (ত্রি:) শাখা, ময়মনসিংহ(দঃ)","4726","BR826",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:21:22"
916,"Austadhar Bazar Branch, Mymensingh (South)","অষ্টধার বাজার শাখা, ময়মনসিংহ(দঃ)","4703","BR811",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:21:45"
919,"Bhaluka Branch, Mymensingh (South)","ভালুকা শাখা, ময়মনসিংহ(দঃ)","4707","BR814",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:22:00"
920,"Birunia Bazar Branch, Mymensingh (South)","বিরুনীয়া বাজার শাখা, ময়মনসিংহ(দঃ)","4709","BR815",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:22:14"
922,"Chechua Bazar Branch, Mymensingh (South)","চেচুয়া বাজার শাখা, ময়মনসিংহ(দঃ)","4719","BR817",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:22:25"
924,"Deokhola Bazar Branch, Mymensingh (South)","দেওখোলা বাজার শাখা, ময়মনসিংহ(দঃ)","4712","BR819",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:22:49"
925,"Dhalia Branch, Mymensingh (South)","ধলিয়া শাখা, ময়মনসিংহ(দঃ)","4708","BR820",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:25:42"
926,"Dhanikhola Branch, Mymensingh (South)","ধানীখোলা শাখা, ময়মনসিংহ(দঃ)","4716","BR821",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:26:27"
927,"Gaffargaon Branch, Mymensingh (South)","গফরগাঁও শাখা, ময়মনসিংহ(দঃ)","4720","BR822",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:26:56"
928,"Goyeshpur Bazar Branch, Mymensingh (South)","গয়েশপুর  বাজার শাখা, ময়মনসিংহ(দঃ)","4722","BR823",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:27:12"
929,"Jail Road Branch, Mymensingh (South)","জেল রোড শাখা, ময়মনসিংহ(দঃ)","4706","BR824",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:27:23"
930,"Kandipara Branch, Mymensingh (South)","কান্দিপাড়া শাখা, ময়মনসিংহ(দঃ)","4721","BR825",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:27:34"
997,"Duoz Branch, Netrokona","দুওজ শাখা, নেত্রকোনা","BR892","BR892",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 07:39:54"
993,"Atpara Branch, Netrokona","আটপাড়া শাখা, নেত্রকোনা","4909","BR888",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:57:29"
995,"Challisha Bazar Branch, Netrokona","চল্লিশা বাজার শাখা, নেত্রকোনা","4902","BR890",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:57:44"
996,"Adarshanagar Branch, Netrokona","আদর্শনগর শাখা, নেত্রকোনা","4924","BR891",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:57:53"
998,"Durgapur Branch, Netrokona","দুর্গাপুর শাখা, নেত্রকোনা","4903","BR893",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:58:09"
999,"Hiranpur Bazar Branch, Netrokona","হিরনপুর বাজার শাখা, নেত্রকোনা","4906","BR894",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:58:15"
967,"Adampur Branch, Kishoreganj","আদমপুর শাখা, কিশোরগঞ্জ","4818","BR862",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:04:15"
968,"Austagram Branch, Kishoreganj","অষ্টগ্রাম শাখা, কিশোরগঞ্জ","4817","BR863",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:04:37"
969,"Bajitpur Branch, Kishoreganj","বাজিতপুর শাখা, কিশোরগঞ্জ","4805","BR864",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:04:59"
970,"Bhairab Bazar Branch, Kishoreganj","ভৈরব বাজার শাখা, কিশোরগঞ্জ","4808","BR865",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:05:06"
971,"Chouddashoto Board Bazar Branch, Kishoreganj","চৌদ্দশত বোর্ড বাজার শাখা, কিশোরগঞ্জ","4823","BR866",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:05:13"
972,"Chouganga Bazar Branch, Kishoreganj","চৌগাঙ্গা বাজার শাখা, কিশোরগঞ্জ","4826","BR867",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:05:24"
973,"Gochihata Bazar Branch, Kishoreganj","গচিহাটা বাজার শাখা, কিশোরগঞ্জ","4825","BR868",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:05:40"
974,"Gosair Bazar Branch, Kishoreganj","গোসাইর বাজার শাখা, কিশোরগঞ্জ","4802","BR869",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:06:00"
975,"Hilochia Branch, Kishoreganj","হিলোচিয়া শাখা, কিশোরগঞ্জ","4807","BR870",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:06:06"
976,"Hossainpur Branch, Kishoreganj","হোসেনপুর শাখা, কিশোরগঞ্জ","4816","BR871",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:06:12"
977,"Itna Branch, Kishoreganj","ইটনা শাখা, কিশোরগঞ্জ","4811","BR872",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:06:24"
978,"Joysiddhi Branch, Kishoreganj","জয়সিদ্ধি শাখা, কিশোরগঞ্জ","4812","BR873",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:06:32"
979,"Karimganj Branch, Kishoreganj","করিমগঞ্জ শাখা, কিশোরগঞ্জ","4809","BR874",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:06:52"
980,"Katiadi Branch, Kishoreganj","কটিয়াদী শাখা, কিশোরগঞ্জ","4813","BR875",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:07:02"
981,"Kishoreganj Branch, Kishoreganj","কিশোরগঞ্জ শাখা, কিশোরগঞ্জ","4801","BR876",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:07:13"
982,"Kuliarchar Branch, Kishoreganj","কুলিয়ারচর শাখা, কিশোরগঞ্জ","4815","BR877",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:07:21"
983,"Latifabad Branch, Kishoreganj","লতিফাবাদ শাখা, কিশোরগঞ্জ","4803","BR878",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:07:29"
984,"Mithamoin Branch, Kishoreganj","মিঠামইন শাখা, কিশোরগঞ্জ","4819","BR879",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:07:38"
985,"Marichkhali Bazar Branch, Kishoreganj","মরিচখালী বাজার শাখা, কিশোরগঞ্জ","4822","BR880",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:07:44"
986,"Mosua Bazar Branch, Kishoreganj","মসুয়া বাজার শাখা, কিশোরগঞ্জ","4824","BR881",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:07:52"
987,"Neamatpur Branch, Kishoreganj","নিয়ামতপুর শাখা, কিশোরগঞ্জ","4810","BR882",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:08:01"
988,"Nikli Branch, Kishoreganj","নিকলী শাখা, কিশোরগঞ্জ","4820","BR883",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:08:08"
989,"Pakundia Branch, Kishoreganj","পাকুন্দিয়া শাখা, কিশোরগঞ্জ","4804","BR884",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:08:21"
990,"Sararchar Branch, Kishoreganj","সরারচর শাখা, কিশোরগঞ্জ","4806","BR885",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:08:29"
991,"Shimulkandi Bazar Branch, Kishoreganj","শিমুলকান্দি বাজার শাখা, কিশোরগঞ্জ","4821","BR886",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:08:39"
992,"Tarail Branch, Kishoreganj","তাড়াইল শাখা, কিশোরগঞ্জ","4814","BR887",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:08:47"
957,"Narundi Bazar Branch, Jamalpur","নরুন্দি বাজার শাখা, জামালপুর","5205","BR852",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:15:33"
958,"Natun Bazar Branch, Jamalpur","নতুন বাজার শাখা, জামালপুর","5218","BR853",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:15:41"
959,"Sharifpur Bazar Branch, Jamalpur","শরীফপুর বাজার শাখা, জামালপুর","5224","BR854",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:15:49"
960,"Sarishabari Branch, Jamalpur","সরিষাবাড়ী শাখা, জামালপুর","5206","BR855",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:15:58"
961,"Shyamganj Kalibari Branch, Jamalpur","শ্যামগঞ্জ কালিবাড়ী শাখা, জামালপুর","5214","BR856",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:16:09"
962,"Chontia Bazar Branch, Jamalpur","ছোনটিয়া বাজার শাখা, জামালপুর","5204","BR857",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:16:24"
963,"Tarakandi Branch, Jamalpur","তারাকান্দি শাখা, জামালপুর","5230","BR858",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:16:39"
964,"Tonki Bazar Branch, Jamalpur","টনকী বাজার শাখা, জামালপুর","5231","BR859",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:17:04"
965,"Tulshipur Bazar Branch, Jamalpur","তুলশীপুর বাজার শাখা, জামালপুর","5227","BR860",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:17:15"
966,"Vharuakhali Bazar Branch, Jamalpur","ভারুয়াখালী বাজার শাখা, জামালপুর","5229","BR861",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:17:26"
1001,"Kadamshree Branch, Netrokona","কদমশ্রী শাখা, নেত্রকোনা","BR896","BR896",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 07:39:54"
1012,"Sahitpur Branch, Netrokona","সাহিতপুর শাখা, নেত্রকোনা","BR907","BR907",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 07:39:54"
1030,"Balaganj Branch, Sylhet","বালাগঞ্জ শাখা, সিলেট","3617","BR925",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:42:53"
1031,"Bandar Bazar Branch, Sylhet","বন্দর বাজার শাখা, সিলেট","3603","BR926",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:43:10"
1032,"Beani Bazar Branch, Sylhet","বিয়ানী বাজার শাখা, সিলেট","3616","BR927",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:43:18"
1033,"Bhabaniganj Bazar Branch, Sylhet","ভবানীগঞ্জ বাজার শাখা, সিলেট","3623","BR928",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:43:29"
1034,"Bishwanath Branch, Sylhet","বিশ্বনাথ শাখা, সিলেট","3612","BR929",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:43:41"
1035,"Chotulbazar Branch, Sylhet","চতুলবাজার শাখা, সিলেট","3609","BR930",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:43:54"
1036,"Charkhai Branch, Sylhet","চারখাই শাখা, সিলেট","3615","BR931",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:44:11"
1037,"Companiganj Branch, Sylhet","কোম্পানীগঞ্জ শাখা, সিলেট","3607","BR932",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:44:18"
1039,"Dewan Bazar Branch, Sylhet","দেওয়ান বাজার শাখা, সিলেট","3618","BR934",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:44:28"
1038,"Darpanagar Branch, Sylhet","দর্পনগর শাখা, সিলেট","3624","BR933",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:44:37"
1040,"Doyar Bazar Branch, Sylhet","দয়ার বাজার শাখা, সিলেট","3625","BR935",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:44:47"
1041,"Dubag Bazar Branch, Sylhet","দুবাগ বাজার শাখা, সিলেট","3621","BR936",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:44:56"
1042,"Fenchuganj Branch, Sylhet","ফেঞ্চুগঞ্জ শাখা, সিলেট","3611","BR937",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:45:04"
1043,"Golapganj Branch, Sylhet","গোলাপগঞ্জ শাখা, সিলেট","3610","BR938",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:45:55"
1044,"Gowainghat Branch, Sylhet","গোয়াইনঘাট শাখা, সিলেট","3604","BR939",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:46:03"
1045,"Hadarpar Bazar Branch, Sylhet","হাদারপাড় বাজার শাখা, সিলেট","3626","BR940",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:46:14"
1015,"Bajitkhila Bazar Branch, Sherpur","বাজিতখিলা বাজার শাখা, শেরপুর","5102","BR910",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:48:55"
1016,"Bhayadanga Branch, Sherpur","ভায়াডাঙ্গা শাখা, শেরপুর","5109","BR911",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:49:04"
1017,"Gazir Khamar Branch, Sherpur","গাজীর খামার শাখা, শেরপুর","5111","BR912",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:49:13"
1018,"Jhenaigati Branch, Sherpur","ঝিনাইগাতী শাখা, শেরপুর","5105","BR913",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:49:26"
1019,"Kakarkandi Bazar Branch,Sherpur","কাকরকান্দি বাজার শাখা, শেরপুর","5115","BR914",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:49:36"
1020,"Kurua Bazar Branch, Sherpur","কুরুয়া বাজার শাখা, শেরপুর","5108","BR915",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:49:48"
1021,"Kushumhati Branch, Sherpur","কুসুমহাটী শাখা, শেরপুর","5110","BR916",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:50:03"
1022,"Nakla Branch, Sherpur","নকলা শাখা, শেরপুর","5106","BR917",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:50:23"
1023,"Nalitabari Branch, Sherpur","নালিতাবাড়ী শাখা, শেরপুর","5103","BR918",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:50:33"
1024,"Nalzora  Bazar Branch,Sherpur","নলজোড়া  বাজার শাখা, শেরপুর","5114","BR919",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:50:53"
1025,"Nayabil Bazar Branch,Sherpur","নয়াবিল বাজার শাখা, শেরপুর","5112","BR920",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:51:05"
1026,"Pathakata Branch, Sherpur","পাঠাকাটা শাখা, শেরপুর","5113","BR921",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:51:13"
1027,"Sherpur Branch, Sherpur","শেরপুর শাখা, শেরপুর","5101","BR922",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:51:22"
1028,"Sreebordi Branch, Sherpur","শ্রীবরদী শাখা, শেরপুর","5104","BR923",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:51:34"
1000,"Jatrabari Branch, Netrokona","যাত্রাবাড়ী শাখা, নেত্রকোনা","4922","BR895",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:58:26"
1002,"Kalmakanda Branch, Netrokona","কলমাকান্দা শাখা, নেত্রকোনা","4910","BR897",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:59:09"
1003,"Kendua Branch, Netrokona","কেন্দুয়া শাখা, নেত্রকোনা","4907","BR898",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:59:26"
1004,"Khaliajuri Branch, Netrokona","খালিয়াজুরী শাখা, নেত্রকোনা","4912","BR899",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:59:35"
1005,"Khalishaur Branch, Netrokona","খলিশাউর শাখা, নেত্রকোনা","4917","BR900",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:59:47"
1007,"Madan Branch, Netrokona","মদন শাখা, নেত্রকোনা","4913","BR902",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:59:55"
1006,"Kurpar Branch, Netrokona","কুরপাড় শাখা, নেত্রকোনা","4918","BR901",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:00:11"
1008,"Muhanganj Branch, Netrokona","মোহনগঞ্জ শাখা, নেত্রকোনা","4911","BR903",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:00:48"
1009,"Nazirpur Branch, Netrokona","নাজিরপুর শাখা, নেত্রকোনা","4915","BR904",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:01:06"
1010,"Netrokona Branch, Netrokona","নেত্রকোনা শাখা, নেত্রকোনা","4901","BR905",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:01:18"
1011,"Purbadhala Branch, Netrokona","পূর্বধলা শাখা, নেত্রকোনা","4904","BR906",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:01:30"
1014,"Tatirkona Branch, Netrokona","তাতিরকোনা শাখা, নেত্রকোনা","4919","BR909",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 10:01:58"
1056,"Bahubal Branch, Hobiganj","বাহুবল শাখা, হবিগঞ্জ","3904","BR952",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:21:30"
1057,"Baniachang Branch, Hobiganj","বানিয়াচং শাখা, হবিগঞ্জ","3908","BR953",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:21:37"
1058,"Chowmuhani Bazar Branch, Hobiganj","চৌমুহনী বাজার শাখা, হবিগঞ্জ","3922","BR954",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:21:43"
1059,"Chunarughat Branch, Hobiganj","চুনারুঘাট শাখা, হবিগঞ্জ","3911","BR955",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:21:52"
1060,"Dubai Hajiganj Branch, Hobiganj","দুবাই হাজীগঞ্জ শাখা, হবিগঞ্জ","3905","BR956",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:22:01"
1061,"Goplar Bazar Branch, Hobiganj","গোপলার বাজার শাখা, হবিগঞ্জ","3915","BR957",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:22:08"
1062,"Habiganj Branch, Hobiganj","হবিগঞ্জ শাখা, হবিগঞ্জ","3901","BR958",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:22:14"
1063,"Imambari Branch, Hobiganj","ইমামবাড়ী শাখা, হবিগঞ্জ","3914","BR959",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:22:22"
1064,"Kakailcheo Branch, Hobiganj","কাকাইলছেও শাখা, হবিগঞ্জ","3907","BR960",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-27 09:22:33"
